No, RawRotation, Rotation, CompRotation, ElecCompRotation, Mech_deg, Mech_Comp_deg
267,4257,4257,2471.5,165.5,273.505,0
268,4179,4179,2393.5,87.5,271.945,0
269,4382,4382,2596.5,290.5,276.362,0
270,4777,4777,2991.5,685.5,285.13,0
271,5285,5285,3499.5,1193.5,296.25,0
272,5700,5700,3914.5,1608.5,305.325,0
273,6271,6271,4485.5,2188.5,318.005,0
274,6976,6976,5190.5,587.5,333.498,0
275,7571,7571,5791.5,1179.5,346.507,0
276,7698,7698,5905.5,1293.5,349.012,0
277,7488,7487,5701.5,1089.5,344.529,0
278,7276,7275,5489.5,877.5,339.827,0
279,7049,7047,5261.5,649.5,334.794,0
280,6835,6831,5045.5,433.5,330.092,0
281,6618,6618,4832.5,220.5,325.367,0
282,6539,6539,4753.5,141.5,323.697,0
283,6646,6646,4860.5,248.5,326.07,0
284,6723,6723,4937.5,327.5,327.784,0
285,6568,6568,4782.5,165.5,324.224,0
286,6372,6372,4586.5,2280.5,320.027,0
287,6413,6414,4628.5,16.5,320.95,0
288,6576,6579,4793.5,181.5,324.576,0
289,6874,6878,5092.5,480.5,331.146,0
290,7184,7185,5399.5,787.5,337.893,0
291,7484,7488,5702.5,1090.5,344.551,0
292,7526,7523,5737.5,1125.5,345.32,0
293,7107,7099,5313.5,701.5,335.871,0
294,6765,6768,4982.5,370.5,328.729,0
295,6764,6764,4978.5,368.5,328.685,0
296,6800,6800,5014.5,402.5,329.432,0
297,6644,6644,4851.5,239.5,325.85,0
298,6457,6457,4669.5,57.5,321.851,0
299,6494,6494,4708.5,96.5,322.708,0
300,6684,6688,4902.5,290.5,326.971,0
301,7088,7093,5307.5,695.5,335.871,0
302,7510,7516,5730.5,1118.5,345.255,0
303,7971,7977,6191.5,1579.5,355.473,0
304,8627,-7748,6849.5,2237.5,9.9768,0
305,9387,-6987,7610.5,692.5,26.6121,0
306,9985,-6392,8205.5,1287.5,39.6435,0
307,10471,-5912,8685.5,1773.5,50.2136,0
308,10838,-5545,9052.5,2140.5,58.2786,0
309,11100,-5283,9314.5,91.5,63.9263,0
310,11473,-4910,9687.5,469.5,72.2329,0
311,11797,-4586,10011.5,788.5,79.2431,0
312,11865,-4518,10079.5,858.5,80.7813,0
313,11909,-4474,10123.5,899.5,81.6823,0
314,11839,-4545,10052.5,828.5,80.1001,0
315,11577,-4813,9784.5,560.5,74.0789,0
316,11248,-5135,9462.5,235.5,67.0907,0
317,11230,-5154,9443.5,219.5,66.7611,0
318,11523,-4860,9737.5,519.5,73.3317,0
319,12001,-4379,10218.5,996.5,83.8139,0
320,12377,-4006,10591.5,1372.5,92.0767,0
321,12935,-3438,11159.5,1935.5,104.449,0
322,13838,-2545,12066.5,536.5,124.38,0
323,14675,-1708,12889.5,1367.5,142.642,0
324,14999,-1384,13215.5,1685.5,149.63,0
325,15030,-1353,13244.5,1714.5,150.267,0
326,15037,-1346,13251.5,1721.5,150.421,0
327,15252,-1131,13466.5,1942.5,155.278,0
328,15862,-521,14076.5,249.5,168.749,0
329,109,109,14707.5,875.5,182.483,0
330,567,567,15165.5,1334.5,192.57,0
331,886,886,15484.5,1652.5,199.558,0
332,1063,1063,15661.5,1828.5,203.426,0
333,1347,1347,15945.5,2114.5,209.711,0
334,1970,1970,184.5,197.5,223.577,0
335,2571,2571,785.5,790.5,236.608,0
336,2847,2847,1063.5,1063.5,242.608,0
337,3038,3038,1252.5,1252.5,246.761,0
338,3240,3240,1455.5,1455.5,251.222,0
339,3581,3581,1802.5,1802.5,258.848,0
340,4212,4212,2437.5,131.5,272.802,0
341,4897,4904,3118.5,812.5,287.767,0
342,5202,5203,3417.5,1111.5,294.404,0
343,5312,5313,3527.5,1221.5,296.733,0
344,5364,5363,3577.5,1271.5,297.854,0
345,5577,5577,3791.5,1491.5,302.688,0
346,6044,6044,4266.5,1960.5,312.995,0
347,6680,6680,4900.5,288.5,326.927,0
348,7476,7488,5702.5,1090.5,344.551,0
349,8261,-8113,6484.5,1872.5,1.71408,0
350,8994,-7389,7208.5,301.5,17.866,0
351,9408,-6975,7622.5,705.5,26.744,0
352,9496,-6887,7710.5,792.5,28.6558,0
353,9282,-7101,7496.5,570.5,23.7773,0
354,9047,-7336,7261.5,345.5,18.8329,0
355,8998,-7385,7212.5,293.5,17.6901,0
356,8923,-7460,7139.5,221.5,16.1079,0
357,8699,-7684,6906.5,2294.5,10.9877,0
358,8534,-7849,6748.5,2136.5,7.51557,0
359,8803,-7580,7019.5,101.5,13.4709,0
360,9315,-7068,7537.5,619.5,24.8541,0
361,9984,-6399,8205.5,1287.5,39.5336,0
362,10588,-5795,8808.5,1890.5,52.7848,0
363,11133,-5250,9351.5,127.5,64.7174,0
364,11746,-4637,9968.5,744.5,78.2762,0
365,12112,-4271,10326.5,1102.5,86.2093,0
366,12119,-4264,10333.5,1108.5,86.2752,0
367,12026,-4357,10240.5,1016.5,84.2534,0
368,11926,-4457,10140.5,915.5,82.0339,0
369,11704,-4679,9915.5,691.5,77.1115,0
370,11370,-5013,9581.5,357.5,69.7717,0
371,11175,-5208,9388.5,164.5,65.5305,0
372,11292,-5091,9511.5,287.5,68.2334,0
373,11650,-4733,9871.5,647.5,76.1445,0
374,11927,-4456,10142.5,918.5,82.0999,0
375,12052,-4332,10265.5,1041.5,84.8028,0
376,11915,-4472,10125.5,901.5,81.6384,0
377,11330,-5053,9544.5,320.5,68.8048,0
378,10806,-5577,9020.5,2102.5,57.3117,0
379,10391,-5992,8605.5,1687.5,48.1699,0
380,9979,-6404,8193.5,1275.5,39.1381,0
381,9731,-6652,7945.5,1027.5,33.7981,0
382,9472,-6911,7686.5,768.5,28.0186,0
383,8924,-7459,7138.5,220.5,15.8882,0
384,8361,-8022,6575.5,1963.5,3.56,0
385,7904,7904,6118.5,1501.5,353.583,0
386,7456,7456,5670.5,1052.5,343.716,0
387,6990,6990,5204.5,586.5,333.476,0
388,6590,6590,4804.5,189.5,324.752,0
389,6391,6391,4605.5,2296.5,320.378,0
390,6265,6265,4479.5,2171.5,317.632,0
391,6157,6157,4371.5,2065.5,315.302,0
392,6067,6067,4281.5,1973.5,313.28,0
393,6075,6075,4289.5,1987.5,313.588,0
394,6328,6328,4547.5,2241.5,319.17,0
395,6725,6725,4945.5,333.5,327.916,0
396,7263,7263,5485.5,873.5,339.783,0
397,7910,7916,6130.5,1518.5,354.133,0
398,8455,-7928,6669.5,2057.5,5.95532,0
399,8908,-7475,7122.5,204.5,15.7563,0
400,9248,-7130,7467.5,549.5,23.4257,0
401,9410,-6973,7624.5,706.5,26.766,0
402,9490,-6892,7705.5,787.5,28.6119,0
403,9739,-6644,7957.5,1039.5,34.0838,0
404,9999,-6384,8213.5,1299.5,39.7973,0
405,10406,-5970,8627.5,1709.5,48.9391,0
406,11055,-5328,9279.5,55.5,63.1351,0
407,11818,-4565,10032.5,814.5,79.8144,0
408,12287,-4092,10505.5,1281.5,90.1428,0
409,12636,-3743,10854.5,1630.5,97.8562,0
410,12986,-3397,11200.5,1981.5,105.46,0
411,13303,-3080,11516.5,2292.5,112.294,0
412,13674,-2709,11894.5,364.5,120.601,0
413,14135,-2248,12355.5,825.5,130.731,0
414,14443,-1934,12663.5,1133.5,137.566,0
415,14637,-1746,12851.5,1321.5,141.631,0
416,14631,-1752,12845.5,1315.5,141.521,0
417,14603,-1780,12817.5,1286.5,140.862,0
418,14356,-2027,12570.5,1032.5,135.28,0
419,13671,-2712,11885.5,345.5,120.183,0
420,13026,-3357,11240.5,2008.5,106.053,0
421,12421,-3962,10635.5,1403.5,92.7579,0
422,11920,-4463,10134.5,905.5,81.8142,0
423,11307,-5076,9521.5,285.5,68.1895,0
424,10775,-5608,8986.5,2068.5,56.6964,0
425,10752,-5628,8969.5,2051.5,56.4327,0
426,10989,-5391,9206.5,2288.5,61.6408,0
427,11262,-5116,9481.5,257.5,67.5742,0
428,11539,-4844,9753.5,529.5,73.5515,0
429,11570,-4813,9784.5,560.5,74.2327,0
430,11447,-4936,9661.5,436.5,71.5078,0
431,11324,-5059,9538.5,310.5,68.7389,0
432,11367,-5016,9581.5,357.5,69.7717,0
433,11638,-4745,9852.5,630.5,75.771,0
434,11844,-4539,10058.5,834.5,80.2539,0
435,11823,-4560,10036.5,812.5,79.7705,0
436,11563,-4820,9771.5,547.5,73.947,0
437,11202,-5181,9411.5,187.5,66.0359,0
438,11040,-5343,9254.5,31.5,62.6077,0
439,11100,-5283,9318.5,94.5,63.9922,0
440,11231,-5154,9443.5,219.5,66.871,0
441,11245,-5140,9457.5,233.5,67.0248,0
442,11316,-5065,9532.5,308.5,68.8048,0
443,11527,-4856,9741.5,517.5,73.2438,0
444,11748,-4635,9962.5,745.5,78.2981,0
445,12092,-4291,10306.5,1084.5,85.7478,0
446,12334,-4049,10548.5,1326.5,91.0658,0
447,12763,-3620,10977.5,1759.5,100.581,0
448,13503,-2880,11717.5,195.5,116.887,0
449,14283,-2100,12503.5,973.5,133.984,0
450,14710,-1673,12925.5,1395.5,143.257,0
451,14861,-1522,13074.5,1544.5,146.532,0
452,14964,-1419,13176.5,1646.5,148.773,0
453,15255,-1123,13474.5,1944.5,155.519,0
454,15945,-438,14159.5,337.5,170.682,0
455,224,224,14827.5,991.5,185.032,0
456,619,619,15217.5,1385.5,193.691,0
457,818,818,15416.5,1582.5,198.02,0
458,883,883,15483.5,1647.5,199.448,0
459,993,993,15591.5,1759.5,201.909,0
460,1252,1252,15851.5,2015.5,207.535,0
461,1753,1753,16351.5,218.5,218.721,0
462,2578,2578,803.5,803.5,236.894,0
463,3491,3491,1718.5,1718.5,257.002,0
464,4310,4320,2534.5,228.5,274.933,0
465,4910,4916,3130.5,824.5,288.031,0
466,5052,5050,3264.5,958.5,290.975,0
467,4638,4628,2842.5,536.5,281.46,0
468,4257,4257,2471.5,165.5,273.549,0
469,4284,4285,2499.5,193.5,274.142,0
470,4417,4419,2633.5,327.5,277.175,0
471,4394,4389,2603.5,297.5,276.384,0
472,4353,4359,2573.5,267.5,275.856,0
473,4468,4466,2680.5,374.5,278.12,0
474,4651,4651,2865.5,561.5,282.251,0
475,5030,5030,3245.5,939.5,290.558,0
476,5252,5252,3466.5,1160.5,295.414,0
477,5568,5568,3790.5,1484.5,302.534,0
478,6126,6126,4348.5,2042.5,314.797,0
479,6812,6812,5034.5,422.5,329.872,0
480,7570,7570,5792.5,1180.5,346.529,0
481,8237,-8139,6458.5,1846.5,1.36247,0
482,8861,-7514,7083.5,165.5,15.0311,0
483,9183,-7200,7397.5,476.5,21.7116,0
484,9167,-7216,7381.5,464.5,21.4479,0
485,8995,-7394,7203.5,285.5,17.4484,0
486,8863,-7520,7077.5,160.5,14.7674,0
487,8941,-7442,7155.5,238.5,16.4815,0
488,8961,-7421,7176.5,258.5,16.899,0
489,8751,-7632,6960.5,42.5,12.1743,0
490,8572,-7811,6786.5,2171.5,8.2847,0
491,8793,-7584,7013.5,100.5,13.4489,0
492,9269,-7107,7490.5,578.5,23.9531,0
493,9904,-6473,8124.5,1206.5,37.8855,0
494,10484,-5899,8707.5,1789.5,50.5653,0
495,11051,-5325,9272.5,48.5,62.9813,0
496,11746,-4630,9967.5,743.5,78.43,0
497,12225,-4156,10441.5,1217.5,88.7584,0
498,12320,-4063,10534.5,1310.5,90.7142,0
499,12240,-4143,10454.5,1229.5,88.9342,0
500,12186,-4197,10400.5,1172.5,87.6816,0
501,12224,-4159,10438.5,1218.5,88.6925,0
502,12144,-4239,10358.5,1127.5,86.6927,0
503,11612,-4771,9819.5,595.5,75.0018,0
504,11107,-5276,9319.5,95.5,64.0142,0
505,10941,-5442,9154.5,2236.5,60.3882,0
506,10833,-5550,9044.5,2126.5,57.9709,0
507,10787,-5595,9002.5,2084.5,57.048,0
508,10981,-5397,9200.5,2282.5,61.487,0
509,11466,-4917,9680.5,463.5,72.1011,0
510,12038,-4345,10252.5,1037.5,84.7149,0
511,12628,-3755,10842.5,1626.5,97.6584,0
512,13180,-3203,11400.5,2176.5,109.745,0
513,13525,-2856,11741.5,211.5,117.238,0
514,13847,-2530,12067.5,537.5,124.402,0
515,14176,-2204,12393.5,863.5,131.566,0
516,14330,-2051,12546.5,1016.5,134.951,0
517,14484,-1900,12697.5,1167.5,138.269,0
518,14473,-1910,12687.5,1157.5,138.005,0
519,14380,-2004,12593.5,1063.5,135.939,0
520,14119,-2268,12329.5,799.5,130.072,0
521,13636,-2756,11841.5,311.5,119.282,0
522,13246,-3137,11460.5,2233.5,110.997,0
523,12920,-3463,11130.5,1906.5,103.812,0
524,12651,-3732,10862.5,1638.5,97.9221,0
525,12689,-3694,10908.5,1684.5,98.933,0
526,13009,-3374,11227.5,2003.5,105.943,0
527,13514,-2869,11734.5,204.5,117.085,0
528,14295,-2088,12520.5,990.5,134.357,0
529,15164,-1219,13386.5,1856.5,153.388,0
530,15959,-424,14183.5,347.5,170.902,0
531,53,53,14654.5,818.5,181.231,0
532,236,236,14834.5,998.5,185.186,0
533,161,158,14756.5,920.5,183.472,0
534,94,95,14693.5,857.5,182.154,0
535,279,282,14880.5,1044.5,186.197,0
536,494,497,15095.5,1259.5,191.01,0
537,745,750,15348.5,1512.5,196.547,0
538,957,957,15555.5,1719.5,201.074,0
539,1065,1068,15666.5,1830.5,203.536,0
540,1126,1123,15721.5,1885.5,204.7,0
541,986,983,15581.5,1745.5,201.58,0
542,803,803,15401.5,1564.5,197.624,0
543,778,778,15376.5,1544.5,197.185,0
544,781,780,15378.5,1542.5,197.053,0
545,552,548,15146.5,1310.5,191.999,0
546,212,208,14806.5,970.5,184.505,0
547,15,12,14610.5,774.5,180.22,0
548,16320,-63,14534.5,698.5,178.616,0
549,16130,-255,14342.5,506.5,174.308,0
550,15868,-519,14078.5,242.5,168.551,0
551,15814,-569,14028.5,192.5,167.474,0
552,15925,-458,14139.5,307.5,170.023,0
553,16091,-292,14305.5,470.5,173.605,0
554,16150,-233,14364.5,529.5,174.902,0
555,15950,-433,14164.5,322.5,170.353,0
556,15677,-706,13891.5,55.5,164.485,0
557,15761,-622,13976.5,140.5,166.353,0
558,16050,-333,14268.5,432.5,172.77,0
559,66,66,14667.5,831.5,181.516,0
560,472,472,15075.5,1239.5,190.482,0
561,959,959,15565.5,1729.5,201.25,0
562,1627,1627,16238.5,96.5,216.04,0
563,2406,2406,626.5,626.5,233.005,0
564,2950,2950,1170.5,1170.5,244.959,0
565,3386,3392,1606.5,1606.5,254.65,0
566,3744,3747,1961.5,1961.5,262.429,0
567,3973,3974,2188.5,2188.5,267.418,0
568,4294,4300,2514.5,208.5,274.648,0
569,4712,4712,2930.5,624.5,283.636,0
570,4982,4982,3199.5,893.5,289.547,0
571,5164,5164,3378.5,1074.5,293.525,0
572,5211,5211,3425.5,1122.5,294.579,0
573,5311,5311,3525.5,1222.5,296.777,0
574,5346,5346,3560.5,1254.5,297.37,0
575,5065,5065,3279.5,969.5,291.217,0
576,4655,4652,2866.5,556.5,282.141,0
577,4450,4450,2664.5,358.5,277.724,0
578,4348,4348,2563.5,257.5,275.571,0
579,4191,4187,2401.5,95.5,271.945,0
580,4112,4112,2326.5,20.5,270.45,0
581,4338,4338,2552.5,248.5,275.373,0
582,4786,4786,3000.5,702.5,285.35,0
583,5345,5345,3559.5,1261.5,297.634,0
584,5832,5832,4046.5,1747.5,308.314,0
585,6378,6378,4592.5,2292.5,320.291,0
586,6948,6948,5162.5,559.5,332.882,0
587,7420,7420,5634.5,1026.5,343.145,0
588,7513,7513,5727.5,1115.5,345.101,0
589,7430,7430,5644.5,1032.5,343.277,0
590,7339,7339,5552.5,940.5,341.255,0
591,7232,7232,5443.5,831.5,338.86,0
592,7036,7035,5249.5,637.5,334.553,0
593,6717,6717,4931.5,314.5,327.498,0
594,6504,6504,4718.5,107.5,322.95,0
595,6494,6494,4709.5,97.5,322.73,0
596,6448,6448,4660.5,48.5,321.653,0
597,6197,6197,4411.5,2099.5,316.049,0
598,5984,5984,4198.5,1891.5,311.478,0
599,6173,6180,4394.5,2088.5,315.917,0
600,6620,6620,4834.5,226.5,325.565,0
601,7169,7169,5391.5,779.5,337.717,0
602,7704,7704,5925.5,1313.5,349.452,0
603,8307,-8076,6532.5,1920.5,2.76889,0
604,9256,-7127,7484.5,566.5,23.6894,0
605,10086,-6289,8308.5,1390.5,42.0388,0
606,10509,-5871,8726.5,1808.5,50.9828,0
607,10571,-5813,8784.5,1866.5,52.2574,0
608,10542,-5844,8753.5,1835.5,51.5761,0
609,10603,-5780,8817.5,1902.5,53.0485,0
610,10913,-5470,9127.5,2215.5,59.9267,0
611,11474,-4909,9691.5,467.5,72.189,0
612,12120,-4263,10343.5,1119.5,86.5169,0
613,12756,-3627,10977.5,1753.5,100.449,0
614,13337,-3046,11557.5,27.5,113.195,0
615,13650,-2732,11865.5,335.5,119.963,0
616,13877,-2503,12094.5,564.5,124.996,0
617,14104,-2278,12319.5,789.5,129.94,0
618,14237,-2141,12456.5,926.5,132.951,0
619,14454,-1926,12671.5,1141.5,137.675,0
620,14521,-1864,12733.5,1203.5,139.06,0
621,14475,-1908,12689.5,1159.5,138.071,0
622,14212,-2171,12417.5,887.5,132.094,0
623,13627,-2756,11834.5,304.5,119.282,0
624,13105,-3278,11314.5,2090.5,107.855,0
625,12619,-3764,10826.5,1602.5,97.131,0
626,12251,-4132,10463.5,1239.5,89.1539,0
627,12020,-4363,10230.5,1006.5,84.0337,0
628,11662,-4721,9869.5,645.5,76.1006,0
629,11096,-5287,9303.5,79.5,63.6626,0
630,10636,-5747,8845.5,1927.5,53.5979,0
631,10136,-6254,8343.5,1425.5,42.4344,0
632,9676,-6707,7890.5,972.5,32.5455,0
633,9244,-7139,7458.5,540.5,22.9862,0
634,8777,-7606,6991.5,73.5,12.7677,0
635,8642,-7741,6856.5,2244.5,9.8889,0
636,8709,-7674,6923.5,5.5,11.3832,0
637,8803,-7580,7017.5,99.5,13.4489,0
638,8828,-7555,7042.5,124.5,13.9763,0
639,8670,-7713,6884.5,2268.5,10.4163,0
640,8589,-7794,6803.5,2192.5,8.74618,0
641,8875,-7508,7092.5,174.5,15.0751,0
642,9366,-7017,7588.5,670.5,25.9749,0
643,10014,-6369,8236.5,1318.5,40.2149,0
644,10594,-5789,8815.5,1897.5,52.9386,0
645,11117,-5259,9338.5,114.5,64.4317,0
646,11720,-4657,9940.5,716.5,77.6608,0
647,12093,-4290,10307.5,1083.5,85.7258,0
648,12105,-4276,10321.5,1097.5,86.0335,0
649,12029,-4353,10244.5,1020.5,84.2974,0
650,11943,-4440,10157.5,932.5,82.4075,0
651,11754,-4634,9963.5,739.5,78.0564,0
652,11419,-4964,9633.5,405.5,70.8265,0
653,11166,-5220,9377.5,153.5,65.2668,0
654,11202,-5181,9420.5,196.5,66.2337,0
655,11502,-4881,9716.5,495.5,72.8043,0
656,11741,-4640,9957.5,733.5,78.0784,0
657,11759,-4624,9973.5,749.5,78.386,0
658,11544,-4841,9756.5,532.5,73.5734,0
659,11250,-5133,9462.5,238.5,67.1566,0
660,11159,-5224,9376.5,152.5,65.2668,0
661,11371,-5009,9588.5,364.5,69.9255,0
662,11545,-4838,9759.5,536.5,73.7053,0
663,11489,-4894,9699.5,475.5,72.3648,0
664,11324,-5059,9538.5,314.5,68.8268,0
665,11323,-5060,9536.5,312.5,68.7828,0
666,11503,-4880,9722.5,498.5,72.8702,0
667,11885,-4498,10101.5,877.5,81.1989,0
668,12141,-4239,10358.5,1134.5,86.8465,0
669,12444,-3933,10664.5,1440.5,93.7028,0
670,12837,-3541,11056.5,1832.5,102.251,0
671,13364,-3019,11578.5,48.5,113.854,0
672,14185,-2198,12399.5,869.5,131.918,0
673,15123,-1260,13337.5,1818.5,152.553,0
674,15979,-404,14193.5,366.5,171.32,0
675,140,140,14738.5,907.5,183.186,0
676,370,370,14968.5,1135.5,188.197,0
677,233,233,14828.5,992.5,185.054,0
678,96,96,14695.5,859.5,182.132,0
679,214,214,14815.5,979.5,184.769,0
680,406,408,15006.5,1170.5,188.966,0
681,630,635,15233.5,1397.5,194.02,0
682,735,732,15330.5,1494.5,196.108,0
683,573,571,15169.5,1333.5,192.482,0
684,264,261,14859.5,1023.5,185.626,0
685,49,48,14646.5,810.5,181.099,0
686,16350,-34,14563.5,727.5,179.297,0
687,16177,-211,14386.5,550.5,175.209,0
688,15921,-461,14136.5,300.5,169.825,0
689,15827,-556,14041.5,204.5,167.76,0
690,15868,-515,14082.5,246.5,168.683,0
691,15959,-424,14170.5,334.5,170.617,0
692,15897,-486,14109.5,273.5,169.276,0
693,15604,-779,13816.5,2286.5,162.837,0
694,15380,-1003,13594.5,2064.5,157.959,0
695,15608,-775,13827.5,2297.5,163.079,0
696,16107,-276,14329.5,493.5,174.111,0
697,354,354,14961.5,1125.5,187.977,0
698,941,941,15546.5,1710.5,200.833,0
699,1582,1582,16190.5,48.5,214.985,0
700,2431,2439,653.5,653.5,233.84,0
701,3096,3103,1317.5,1317.5,248.343,0
702,3445,3445,1659.5,1659.5,255.727,0
703,3515,3516,1730.5,1730.5,257.287,0
