time, angle [deg], U Currrent [A], V Current [A], W Current [A] , Id[A], Iq[A]
0.843,11.4052,-0.0438477,0.0471094,-0.00326168,0.0255826,0.0591447
0.844,11.4052,-0.039197,0.0626562,-0.0234592,0.0513102,0.0582736
0.845,11.3393,-0.0318887,0.0758112,-0.0439226,0.0763007,0.0537922
0.846,11.4052,-0.0498273,0.0722235,-0.0223962,0.0552806,0.0717262
0.847,11.3832,-0.0252447,0.106905,-0.0816601,0.125787,0.054299
0.847,11.4272,-0.0438477,0.122452,-0.0786039,0.130251,0.0782964
0.848,11.4052,-0.0332174,0.065048,-0.0318306,0.0599689,0.0524554
0.849,11.4052,-0.0378682,0.066244,-0.0283758,0.057363,0.0577662
0.85,11.3832,-0.0232515,0.0925539,-0.0693024,0.107886,0.0488033
0.851,11.3832,-0.0484985,0.0554808,-0.00698229,0.0328156,0.0662601
0.851,11.4052,-0.0199296,0.0841826,-0.064253,0.0988911,0.0428124
0.852,11.4272,-0.0232515,0.148762,-0.12551,0.185534,0.06325
0.853,11.4052,-0.0279023,0.0937499,-0.0658476,0.104762,0.0541141
0.853,11.4052,-0.017272,0.0734194,-0.0561474,0.0863475,0.0372206
0.854,11.3832,-0.0338818,0.112884,-0.0790026,0.125883,0.0651269
0.855,11.3613,-0.00331973,0.065048,-0.0617283,0.0875203,0.0200555
0.855,11.3173,-0.0112925,0.0925539,-0.0812615,0.118346,0.0353013
0.856,11.3613,-0.0312243,0.0925539,-0.0613297,0.0994279,0.0579171
0.857,11.3832,0.00265981,0.0339544,-0.0366142,0.0497062,0.00559879
0.858,11.4052,-0.0119568,0.11408,-0.102123,0.147896,0.0417882
0.858,11.3613,-0.0119568,0.141586,-0.129629,0.185923,0.0487551
0.859,11.3832,-0.017272,0.0363462,-0.0190742,0.034691,0.0278304
0.859,11.3613,-0.0225871,0.0638521,-0.041265,0.067954,0.0407115
0.86,11.3173,-0.0112925,0.0734194,-0.062127,0.0919012,0.0305263
0.861,11.3393,-0.039197,0.111688,-0.0724915,0.119151,0.070876
0.861,11.3832,-0.0119568,0.133215,-0.121258,0.174026,0.0466348
0.862,11.3613,0.0172765,0.0554808,-0.0727572,0.0930014,-0.00482622
0.863,11.4052,-0.0491629,0.0351503,0.0140126,0.00342211,0.0619257
0.863,11.3832,-0.0551424,0.0172117,0.0379307,-0.0266806,0.063748
0.864,11.2953,-0.0126212,0.0829867,-0.0703654,0.103632,0.0349078
0.865,11.3393,-0.0445121,0.122452,-0.0779395,0.129217,0.0804005
0.866,11.3832,-0.0551424,0.0722235,-0.0170811,0.0496129,0.0780208
0.866,11.3832,-0.0279023,0.188227,-0.160324,0.235723,0.0796637
0.867,11.3613,-0.0332174,0.0793989,-0.0461815,0.0799262,0.0567858
0.867,11.3613,-0.0338818,0.0112322,0.0226497,-0.0155862,0.0392965
0.868,11.3613,-0.0132856,0.0925539,-0.0792683,0.116413,0.0383943
0.869,11.3613,-0.0126212,0.0925539,-0.0799327,0.117126,0.0373668
0.87,11.3613,-0.0112925,0.0746153,-0.0633229,0.0933147,0.0313267
0.871,11.3832,-0.0146144,0.0746153,-0.0600009,0.0904432,0.0346579
0.872,11.3613,-0.017272,0.122452,-0.10518,0.154435,0.0500547
0.872,11.3832,-0.0126212,0.0423258,-0.0297045,0.047471,0.0244571
0.873,11.4052,0.000666629,0.0172117,-0.0178783,0.0245574,0.00350878
0.874,11.3613,-0.0119568,0.0937499,-0.081793,0.119498,0.0369594
0.875,11.3613,0.00664617,0.122452,-0.129098,0.176518,0.023849
0.875,11.2953,-0.0338818,0.026779,0.00710286,0.00625603,0.0433341
0.876,11.3173,-0.0112925,0.102121,-0.0908288,0.132055,0.0369803
0.877,11.3613,0.00863935,0.102121,-0.110761,0.149991,0.0169529
0.878,11.3613,-0.0119568,0.0925539,-0.0805971,0.117736,0.0360194
0.878,11.3613,-0.0146144,0.112884,-0.09827,0.143807,0.0435788
0.879,11.4272,0.0219272,0.0829867,-0.104914,0.135539,-0.00226065
0.88,11.4272,-0.0571356,0.0351503,0.0219853,-0.0037529,0.070503
0.88,11.3832,-0.0332174,0.0746153,-0.0413979,0.0732738,0.0549144
0.881,11.3832,-0.0225871,0.188227,-0.165639,0.241604,0.0707349
0.881,11.3393,-0.0551424,0.0459135,0.00922892,0.0136156,0.071053
0.882,11.4272,-0.0750742,-0.0413878,0.116462,-0.126469,0.0704693
0.883,11.3393,-0.000662158,0.0877703,-0.0871082,0.121451,0.0229452
0.884,11.3832,-0.0119568,0.0255831,-0.0136262,0.024706,0.019439
0.884,11.3832,-0.0232515,0.0698317,-0.0465801,0.0759988,0.0423515
0.885,11.3613,-0.0484985,0.112884,-0.0643859,0.112901,0.0814919
0.886,11.3832,-0.0710879,0.0746153,-0.00352745,0.0387685,0.0954486
0.887,11.3613,-0.0126212,0.0973376,-0.0847163,0.123882,0.0382639
0.888,11.3393,-0.0232515,0.0542849,-0.0310333,0.0542533,0.0389673
0.889,11.3613,-0.0332174,0.0734194,-0.040202,0.0716107,0.0544145
0.889,11.3613,-0.0119568,0.0160158,-0.00405894,0.0113427,0.0169191
0.89,11.4272,-0.0438477,0.026779,0.0170688,-0.00315329,0.0540475
0.891,11.4052,-0.017272,0.0602644,-0.0429924,0.0681351,0.0337058
0.892,11.4272,-0.0225871,0.226496,-0.203909,0.294685,0.0817243
0.892,11.3613,-0.0498273,0.0566767,-0.00684941,0.0332636,0.0680841
0.893,11.3173,-0.0352106,0.0853785,-0.0501679,0.0865724,0.0595929
0.894,11.3173,-0.0445121,0.0542849,-0.00977274,0.0346334,0.0620253
0.895,11.3832,-0.0252447,0.0722235,-0.0469788,0.0776316,0.0457223
0.896,11.3832,-0.0132856,0.178659,-0.165374,0.23658,0.0583078
0.896,11.4052,-0.020594,0.108101,-0.0875068,0.131694,0.0488799
0.897,11.3832,0.00664617,0.123648,-0.130294,0.178053,0.02463
0.898,11.3832,-0.0332174,0.0554808,-0.0222633,0.0465297,0.0501215
0.899,11.3832,-0.0239159,0.0698317,-0.0459158,0.0755087,0.043476
0.899,11.4052,-0.00199095,0.0829867,-0.0809957,0.113703,0.0225558
0.9,11.3832,-0.0332174,0.0841826,-0.0509651,0.0867323,0.0571407
0.901,11.3832,-0.0285667,0.065048,-0.0364814,0.0642379,0.0471063
0.902,11.3832,-0.00398413,0.0925539,-0.0885698,0.125054,0.0277389
0.903,11.3832,-0.00132655,0.0542849,-0.0529583,0.0743557,0.0149805
0.903,11.3613,-0.0126212,0.112884,-0.100263,0.145399,0.0425922
0.904,11.4052,-0.0338818,0.0734194,-0.0395376,0.0710008,0.056081
0.905,11.3613,-0.00730609,0.165504,-0.158198,0.223589,0.049198
0.906,11.3832,-0.0312243,0.0746153,-0.0433911,0.0751033,0.0529715
0.906,11.3613,-0.0445121,0.0542849,-0.00977274,0.0347993,0.0618402
0.907,11.4052,0.0146189,0.0207994,-0.0354183,0.0423159,-0.0103816
0.908,11.3173,-0.0551424,0.110493,-0.0553502,0.103042,0.0885504
0.909,11.4272,-0.0225871,0.0351503,-0.0125632,0.0281491,0.0331829
0.909,11.3613,-0.0265735,0.0351503,-0.00857682,0.0243888,0.0374911
0.91,11.3613,-0.0225871,0.00644852,0.0161386,-0.0116957,0.0259575
0.911,11.3613,-0.0225871,0.112884,-0.0902973,0.136676,0.0533139
0.912,11.3613,-0.0471697,0.0435217,0.00364801,0.0177243,0.0617922
0.912,11.4052,-0.0186008,0.102121,-0.0835204,0.125066,0.0459233
0.913,11.3832,-0.0225871,0.065048,-0.0424609,0.0696163,0.0408315
0.914,11.3832,-0.0338818,0.170288,-0.136406,0.205712,0.0807712
0.915,11.3613,-0.0119568,0.0172117,-0.00525485,0.0129138,0.0172526
0.916,11.3613,0.00133102,0.0949458,-0.0962768,0.133259,0.0218972
0.916,11.4272,-0.0119568,0.0746153,-0.0626585,0.0926159,0.0320414
0.917,11.4052,-0.0232515,0.0339544,-0.0107029,0.0259666,0.0336723
0.918,11.3613,-0.0179364,-0.0449756,0.0629119,-0.0790099,0.00816102
0.919,11.3832,-0.0219227,0.0758112,-0.0538885,0.0856486,0.042382
0.919,11.3832,-0.00398413,0.0255831,-0.0215989,0.0318615,0.010776
0.92,11.3613,-0.0259091,0.0506971,-0.024788,0.0470481,0.0406528
0.921,11.3613,-0.00996367,0.0447176,-0.0347539,0.0531597,0.0219276
0.922,11.3832,-0.020594,0.0985335,-0.0779395,0.11825,0.0471638
0.922,11.3613,-0.0126212,0.0734194,-0.0607982,0.0906031,0.0324488
0.923,11.4052,-0.0338818,0.0351503,-0.0012685,0.0177814,0.0454857
0.924,11.3832,-0.0737454,0.102121,-0.0283758,0.0743237,0.105586
0.924,11.3613,-0.0445121,0.19301,-0.148498,0.227814,0.0968845
0.925,11.3393,-0.0179364,-0.000726934,0.0186633,-0.0174237,0.0191566
0.926,11.3613,-0.020594,0.0758112,-0.0552173,0.0865242,0.0414085
0.927,11.3832,-0.0232515,0.0315626,-0.00831107,0.0225499,0.0330665
0.927,11.3613,-0.0119568,-0.000726934,0.0126838,-0.0120203,0.0126445
0.928,11.3613,0.00133102,-0.0318206,0.0304895,-0.0431306,-0.00914792
0.929,11.4052,-0.0272379,0.130823,-0.103585,0.157097,0.0620845
0.93,11.3613,0.00664617,0.0554808,-0.0621269,0.0832744,0.00666247
0.93,11.3613,-0.039197,0.0734194,-0.0342224,0.0662856,0.06104
0.931,11.3613,-0.0225871,0.0698317,-0.0472445,0.0763791,0.0420432
0.932,11.4052,-0.0132856,0.066244,-0.0529583,0.0798434,0.0313194
0.933,11.4931,-0.0119568,0.0638521,-0.0518953,0.0777424,0.0294839
0.934,11.3393,-0.00199095,0.0734194,-0.0714285,0.10033,0.0207431
0.934,11.3832,-0.0285667,0.0734194,-0.0448527,0.0760126,0.0496035
0.935,11.3832,-0.0312243,0.0351503,-0.00392607,0.0202209,0.0425722
0.936,11.3393,-0.0119568,0.0674399,-0.055483,0.0829716,0.0297521
0.937,11.3613,-0.0225871,0.111688,-0.0891013,0.134445,0.0530065
0.937,11.3613,-0.0225871,0.0746153,-0.0520282,0.0832638,0.0434779
0.938,11.3613,0.0146189,0.0387381,-0.0533569,0.0672748,-0.0055903
0.939,11.3613,-0.0438477,0.078203,-0.0343553,0.0688656,0.0672729
0.94,11.3393,-0.0126212,0.0937499,-0.0811286,0.118789,0.0373552
0.941,11.4052,-0.0332174,0.065048,-0.0318306,0.0599689,0.0524554
0.941,11.4272,-0.0438477,0.0937499,-0.0499021,0.0901257,0.0712688
0.942,11.4052,-0.0239159,-0.0557387,0.0796547,-0.0994039,0.0119374
0.943,11.3613,-0.020594,0.0339544,-0.0133605,0.0283983,0.0304999
0.944,11.4272,-0.039197,0.0734194,-0.0342224,0.0662856,0.0605054
0.945,11.3613,-0.0179364,0.0770071,-0.0590707,0.0906267,0.0393324
0.945,11.3832,-0.0312243,0.0901621,-0.0589379,0.0967237,0.056506
0.946,11.3613,-0.0551424,0.0554808,-0.000338354,0.0265387,0.0735125
0.947,11.4272,-0.0445121,0.0351503,0.0093618,0.00817649,0.0569005
0.947,11.4272,-0.0126212,0.0829867,-0.0703654,0.103821,0.0343499
0.948,11.3613,-0.0445121,0.0746153,-0.0301032,0.0629061,0.0670656
0.949,11.3832,-0.0225871,0.111688,-0.0891013,0.13487,0.052645
0.949,11.3173,-0.0465053,-0.00311875,0.0496241,-0.0470252,0.0494823
0.95,11.4052,-0.0524848,0.00166488,0.05082,-0.0455554,0.057016
0.951,11.3832,-0.0186008,-0.00311875,0.0217195,-0.0213595,0.0192672
0.951,11.3613,-0.0212584,0.0961417,-0.0748833,0.114187,0.0472744
0.952,11.3832,-0.0338818,0.066244,-0.0323621,0.0610222,0.0536411
0.953,11.3832,-0.0232515,0.0734194,-0.0501679,0.0808761,0.0436683
0.953,11.3393,0.00930374,0.0638521,-0.0731559,0.0973368,0.00587939
0.954,11.3613,-0.0112925,0.130823,-0.119531,0.171317,0.0462338
0.954,11.3393,-0.0338818,0.0734194,-0.0395376,0.0707027,0.056081
0.955,11.3393,-0.511581,1.3363,-0.824718,1.38151,0.897562
0.956,11.3173,-0.33153,1.64126,-1.30973,1.97811,0.78382
0.956,11.3173,-0.374051,1.76683,-1.39277,2.09964,0.890469
0.957,11.2953,-0.522875,1.77759,-1.25471,1.97539,1.05137
0.957,11.1854,-0.421223,1.70823,-1.287,1.9693,0.918838
0.958,11.1635,-0.47969,1.45589,-0.9762,1.5523,0.940837
0.958,11.0975,-0.234529,1.37576,-1.14124,1.67217,0.673787
0.959,11.0096,-0.261769,1.481,-1.21924,1.78518,0.744589
0.96,10.8998,-0.265091,1.73812,-1.47303,2.12217,0.870385
0.96,10.8119,-0.372722,1.9211,-1.54838,2.25569,1.09134
0.961,10.5701,-0.267084,1.52884,-1.26176,1.80187,0.863472
0.961,10.5262,-0.399963,1.77639,-1.37643,1.99008,1.1179
0.962,10.3064,-0.116267,1.82662,-1.71035,2.33202,0.914908
0.963,10.2405,-0.463744,1.79792,-1.33418,1.91065,1.25579
0.963,10.1746,-0.26642,1.61375,-1.34733,1.86396,1.02302
0.964,9.95483,-0.439826,1.47263,-1.03281,1.47136,1.12027
0.965,9.86693,-0.474375,0.398707,0.0756681,-0.00259056,0.624278
0.965,9.73508,-0.0126212,0.269548,-0.256927,0.33894,0.156566
0.966,9.64717,-0.039197,0.342499,-0.303302,0.400659,0.22429
0.966,9.55927,-0.0783962,0.30423,-0.225834,0.305245,0.237756
0.967,9.49335,-0.0969992,0.294663,-0.197663,0.271681,0.247982
0.967,9.42742,-0.0936772,0.438172,-0.344494,0.457983,0.331207
0.968,9.42742,-0.0651083,0.380768,-0.31566,0.415188,0.276556
0.968,9.36149,-0.0757386,0.341303,-0.265564,0.35145,0.264062
0.969,9.36149,-0.0651083,0.341303,-0.276195,0.363023,0.254415
0.969,9.33952,-0.0524848,0.438172,-0.385687,0.501989,0.298454
0.97,9.33952,-0.0365394,0.433388,-0.396849,0.512722,0.289423
0.97,9.31754,-0.0976636,0.448935,-0.351271,0.463614,0.345737
0.971,9.29557,-0.0657727,0.404686,-0.338913,0.444428,0.292307
0.971,9.31754,-0.0285667,0.40947,-0.380903,0.494894,0.26068
0.972,9.42742,-0.0976636,0.360437,-0.262774,0.350768,0.288561
0.972,9.47137,-0.0597932,0.380768,-0.320975,0.424921,0.263077
0.973,9.5373,-0.0631151,0.331736,-0.268621,0.358288,0.237562
0.973,9.60322,-0.0352106,0.45611,-0.4209,0.55433,0.281339
0.974,9.6252,-0.0963348,0.361633,-0.265299,0.366049,0.276497
0.974,9.66915,-0.0338818,0.342499,-0.308617,0.411308,0.214313
0.975,9.77903,-0.0438477,0.255198,-0.21135,0.28758,0.168791
0.976,9.84495,-0.0438477,0.228888,-0.18504,0.254605,0.15404
0.976,9.99878,-0.0232515,0.361633,-0.338382,0.45693,0.193675
0.977,10.1087,-0.0551424,0.222908,-0.167766,0.238565,0.154792
0.977,10.1526,-0.054478,0.283899,-0.229421,0.32409,0.176541
0.978,10.2405,-0.0757386,0.202578,-0.126839,0.193701,0.159192
0.978,10.3504,-0.0551424,0.11408,-0.0589379,0.0968305,0.100238
0.979,10.5701,-0.0843757,0.154741,-0.0703655,0.123731,0.14323
0.98,10.6361,-0.0159432,0.14637,-0.130427,0.182749,0.0717655
0.98,10.702,-0.0378682,0.112884,-0.0750162,0.11664,0.0784228
0.981,10.8338,-0.0126212,0.0961417,-0.0835204,0.119884,0.0451094
0.981,10.9437,-0.0219227,0.141586,-0.119663,0.174217,0.0670447
0.982,11.0316,-0.0199296,0.0542849,-0.0343553,0.0561281,0.036765
0.983,11.1635,-0.0338818,0.0734194,-0.0395376,0.0696434,0.0564583
0.983,11.2514,-0.0232515,0.0889662,-0.0657147,0.10225,0.0478812
0.984,11.3393,-0.0305599,0.0746153,-0.0440555,0.07613,0.0516479
0.984,11.4711,-0.0372038,0.151153,-0.11395,0.177504,0.0755527
0.985,11.4931,-0.524869,1.84456,-1.31969,2.11051,0.982465
0.985,11.6689,-0.352126,1.54678,-1.19465,1.8538,0.712132
0.986,11.6469,-0.442484,1.41762,-0.975137,1.59364,0.780987
0.986,11.7129,-0.416572,1.79553,-1.37896,2.1495,0.823782
0.987,11.6909,-0.286351,2.07657,-1.79022,2.65672,0.742556
0.987,11.6909,-0.459094,1.91034,-1.45124,2.27306,0.894118
0.988,11.6689,-0.39199,2.01916,-1.62717,2.48405,0.867987
0.989,11.6469,-0.33153,1.79433,-1.4628,2.21216,0.752803
0.989,11.603,-0.52354,1.85413,-1.33059,2.11974,0.988806
0.99,11.5151,-0.219248,1.57428,-1.35504,1.99647,0.629817
0.99,11.4052,-0.278379,1.45589,-1.17751,1.76912,0.673687
0.991,11.2733,-0.441819,1.93067,-1.48885,2.26069,1.03239
0.992,11.1415,-0.373387,1.87326,-1.49988,2.23014,0.967565
0.992,10.9657,-0.255789,1.60538,-1.34959,1.95581,0.804536
0.993,10.7679,-0.307612,2.01677,-1.70916,2.44295,1.05604
0.994,10.5921,-0.416572,1.43317,-1.0166,1.52175,0.988518
0.994,10.4163,-0.267084,1.47981,-1.21272,1.71431,0.89051
0.995,10.2625,-0.352791,1.81466,-1.46187,2.06063,1.14383
0.995,10.1746,-0.442484,1.74889,-1.3064,1.86118,1.24347
0.996,9.95483,-0.328208,1.32793,-0.999719,1.39367,0.967182
0.997,9.82298,-0.374051,1.8912,-1.51715,2.05201,1.34446
0.997,9.64717,-0.33153,1.43197,-1.10044,1.48519,1.0876
0.998,9.49335,-0.353455,1.95458,-1.60113,2.12821,1.43544
0.998,9.33952,-0.439826,1.41284,-0.973011,1.29955,1.19962
0.999,9.22964,-0.330866,1.30281,-0.971948,1.27079,1.0661
0.999,9.05384,-0.214597,1.66637,-1.45177,1.84672,1.23294
1,8.94396,-0.284358,1.85413,-1.56977,1.99699,1.4124
1.001,8.92199,-0.180048,1.30042,-1.12037,1.41574,0.990938
1.001,8.87804,-0.307612,1.41284,-1.10523,1.3951,1.16874
1.002,8.79014,-0.262433,1.61973,-1.3573,1.70761,1.28144
1.002,8.74618,-0.224563,1.68072,-1.45616,1.81178,1.30886
1.003,8.79014,-0.246488,1.72019,-1.4737,1.8378,1.34687
1.004,8.72421,-0.395976,1.69029,-1.29431,1.6202,1.43669
1.004,8.72421,-0.160117,1.88283,-1.72271,2.15144,1.39921
1.005,8.83409,-0.352791,0.723994,-0.371203,0.482825,0.743841
1.005,8.87804,-0.0870333,0.533844,-0.446811,0.567746,0.413674
1.006,8.94396,-0.0923485,0.436976,-0.344627,0.439623,0.353518
1.006,8.96594,-0.0345462,0.493183,-0.458637,0.580888,0.342551
1.007,9.07581,-0.0976636,0.45611,-0.358447,0.462287,0.363799
1.007,9.09779,-0.0757386,0.398707,-0.322968,0.419593,0.304882
1.008,9.18569,-0.0976636,0.447739,-0.350075,0.46022,0.346267
1.008,9.31754,-0.0465053,0.452522,-0.406017,0.52896,0.297601
1.009,9.47137,-0.0126212,0.370005,-0.357384,0.466512,0.217145
1.009,9.55927,-0.0976636,0.389139,-0.291476,0.39663,0.297675
1.01,9.6252,-0.0524848,0.331736,-0.279251,0.376462,0.221497
1.01,9.73508,-0.0551424,0.419037,-0.363895,0.491547,0.263502
1.011,9.86693,-0.0438477,0.312601,-0.268753,0.366342,0.190128
1.011,10.0208,-0.0126212,0.226496,-0.213874,0.288588,0.117977
1.012,10.1306,-0.0345462,0.299446,-0.2649,0.364193,0.166556
1.012,10.2625,-0.0292311,0.289879,-0.260648,0.359966,0.153433
1.013,10.3943,-0.0199296,0.215733,-0.195803,0.271853,0.106642
1.013,10.4822,-0.076403,0.212145,-0.135742,0.209796,0.157221
1.014,10.5921,-0.0876977,0.0554808,0.0322169,-0.0132308,0.107851
1.014,10.6141,-0.017272,0.226496,-0.209224,0.292512,0.0990448
1.015,10.8119,-0.0438477,0.111688,-0.0678408,0.109948,0.0831315
1.015,10.8778,-0.0232515,0.14637,-0.123118,0.178584,0.0713641
1.016,11.0316,-0.0112925,0.0734194,-0.062127,0.0907801,0.0334707
1.016,11.1635,-0.0179364,0.149958,-0.132021,0.190623,0.0624629
1.017,11.2514,-0.0232515,0.0734194,-0.0501679,0.0801622,0.0449654
1.017,11.3613,-0.0631151,0.0734194,-0.0103043,0.0446323,0.0865336
1.018,11.4272,-0.0225871,0.112884,-0.0902973,0.137229,0.050744
1.018,11.5371,-0.00199095,0.132019,-0.130028,0.182585,0.0306908
1.019,11.6469,-0.0126212,0.116472,-0.103851,0.152018,0.0374243
1.019,11.7568,-0.0438477,0.0734194,-0.0295717,0.0644617,0.0634996
1.019,11.7788,-0.0597932,0.121256,-0.0614626,0.119653,0.0879712
1.02,11.9106,-0.0538136,0.112884,-0.0590708,0.113387,0.0791929
1.02,11.9766,-0.0066417,0.0746153,-0.0679736,0.0995184,0.0178454
1.021,12.0864,-0.00132655,0.112884,-0.111558,0.157804,0.0169628
1.021,12.1304,-0.0478341,0.0734194,-0.0255853,0.0645362,0.0645615
1.022,12.1524,-0.0651083,0.0626562,0.0024521,0.0355554,0.0831067
1.022,12.1743,0.00797496,0.112884,-0.120859,0.16554,0.00181638
1.023,12.2622,-0.020594,0.053089,-0.032495,0.0586835,0.0292357
1.023,12.2842,-0.00730609,0.121256,-0.11395,0.165443,0.0187821
1.024,12.3941,0.00930374,0.126039,-0.135343,0.185171,-0.00142312
1.024,12.438,-0.039197,0.130823,-0.091626,0.154481,0.0564088
1.025,12.46,-0.0551424,0.0841826,-0.0290402,0.0764991,0.0715444
1.025,12.5259,-0.035875,0.130823,-0.094948,0.1576,0.0516287
1.026,12.482,-0.0352106,0.169092,-0.133881,0.211747,0.0540322
1.026,12.5479,0.00863935,0.226496,-0.235135,0.326583,0.00263241
1.027,12.5479,-0.0631151,0.0746153,-0.0115002,0.057716,0.0796999
1.027,12.5919,-0.0126212,0.0602644,-0.0476432,0.0759031,0.0175151
1.028,12.5919,0.00465299,0.112884,-0.117537,0.163032,2.16443e-05
1.028,12.5699,-0.0338818,0.0925539,-0.0586721,0.105411,0.0449398
1.029,12.5699,-0.0179364,0.0279749,-0.0100385,0.0260922,0.0228971
1.029,12.6138,-0.0265735,0.0447176,-0.0181441,0.0432806,0.0342014
1.03,12.6578,-0.0119568,0.0925539,-0.0805971,0.121897,0.0172937
1.03,12.5699,0.0146189,0.0770071,-0.091626,0.119759,-0.0140311
1.031,12.5699,-0.017272,0.129627,-0.112355,0.170332,0.0262298
1.031,12.482,-0.0644439,0.0638521,0.000591793,0.0421508,0.0804483
1.032,12.46,-0.0690947,0.0734194,-0.00432472,0.0508045,0.0871899
1.032,12.504,-0.0272379,0.122452,-0.0952138,0.152114,0.0407849
1.033,12.482,-0.0279023,0.111688,-0.0837862,0.136511,0.0404703
1.033,12.46,-0.0338818,0.0734194,-0.0395376,0.0773986,0.0455301
1.034,12.4161,-0.0232515,0.0734194,-0.0501679,0.0858174,0.0331428
1.034,12.46,-0.0259091,0.0351503,-0.00924122,0.0294552,0.0335353
1.035,12.3282,-0.0438477,0.0626562,-0.0188085,0.0540158,0.0574552
1.035,12.2842,-0.0312243,0.0758112,-0.044587,0.0822513,0.0441024
1.036,12.2403,-0.0338818,0.0734194,-0.0395376,0.0763939,0.0475981
1.036,12.2403,-0.0385326,0.00166488,0.0368677,-0.0287379,0.0449543
1.037,12.1304,-0.0239159,0.0841826,-0.0602667,0.0990384,0.0384988
1.037,12.0864,-0.0491629,0.123648,-0.0744847,0.13421,0.0727581
1.038,12.0645,-0.00996367,0.116472,-0.106508,0.155603,0.0282274
1.038,12.0645,-0.0664371,0.0734194,-0.0069823,0.0489504,0.0863534
1.038,12.0425,-0.0684303,0.0734194,-0.00498912,0.0458836,0.089647
1.039,11.9546,-0.00863488,0.0937499,-0.085115,0.124545,0.0250978
1.04,11.9106,-0.0418546,0.0985335,-0.0566789,0.102933,0.0638586
1.04,11.8227,0.0039886,0.0160158,-0.0200044,0.0258687,-0.00184418
1.04,11.8227,-0.073081,0.148762,-0.0756806,0.145571,0.109578
1.041,11.7788,-0.0524848,0.104513,-0.0520282,0.100866,0.0788073
1.041,11.7568,-0.0259091,0.053089,-0.0271798,0.0517831,0.0394705
1.042,11.7129,-0.0232515,0.151153,-0.127902,0.190974,0.0572355
1.043,11.625,-0.0225871,0.11408,-0.0914932,0.13957,0.0487761
1.043,11.581,-0.0332174,0.053089,-0.0198715,0.0447771,0.0482004
1.044,11.5151,-0.000662158,0.0829867,-0.0823245,0.115246,0.0195712
1.044,11.5371,-0.0332174,0.0542849,-0.0210674,0.0460578,0.048463
1.044,11.5371,-0.054478,0.0554808,-0.00100275,0.0283188,0.0724225
1.045,11.4711,-0.0259091,0.0674399,-0.0415308,0.0706041,0.043884
1.045,11.4272,-0.0179364,0.106905,-0.0889685,0.13282,0.046063
1.046,11.4052,-0.0438477,0.0734194,-0.0295717,0.06203,0.0658771
1.047,11.3613,0.00664617,0.105709,-0.112355,0.153106,0.0200194
1.047,11.2733,-0.0338818,0.0542849,-0.020403,0.0438473,0.0505228
1.048,11.2953,0.0298999,0.188227,-0.218127,0.289114,0.0177637
1.048,11.2294,-0.039197,0.149958,-0.110761,0.171462,0.0825605
1.048,11.2733,-0.032553,0.00286079,0.0296923,-0.0261898,0.0355473
1.049,11.2074,-0.0119568,0.0160158,-0.00405894,0.0110682,0.0170705
1.049,11.2294,-0.0186008,0.112884,-0.0942836,0.138685,0.0520187
1.05,11.2074,-0.0126212,0.14039,-0.127769,0.182397,0.0531043
1.05,11.2294,-0.0558068,0.111688,-0.0558817,0.10192,0.0915079
1.051,11.1635,-0.0332174,0.160721,-0.127503,0.191099,0.0816864
1.051,11.1635,-0.0132856,0.0805949,-0.0673092,0.0991102,0.037145
1.052,11.1854,-0.0232515,0.116472,-0.0932206,0.139418,0.0579584
1.052,11.1635,-0.0524848,0.0734194,-0.0209346,0.0518829,0.076756
1.053,11.1415,-0.0146144,-0.00311875,0.0177332,-0.0180293,0.0145849
1.053,11.1854,-0.0338818,0.111688,-0.0778067,0.12261,0.0674807
1.054,11.2074,-0.00730609,0.0734194,-0.0661133,0.0946432,0.0287732
1.054,11.2074,-0.00265534,0.0937499,-0.0910945,0.127248,0.0300357
1.055,11.1854,-0.035875,0.0734194,-0.0375444,0.0679211,0.0589384
1.055,11.2294,-0.0126212,0.0554808,-0.0428595,0.065035,0.0290655
1.056,11.1415,-0.00132655,0.0937499,-0.0924233,0.128654,0.0279456
1.056,11.1415,0.0298999,0.0889662,-0.118866,0.151316,-0.00645867
1.057,11.2294,-0.0285667,-0.00311875,0.0316854,-0.0307991,0.0296844
1.057,11.2294,-0.0604576,0.0734194,-0.0129618,0.0457026,0.0844086
1.057,11.2074,-0.00199095,0.121256,-0.119265,0.166431,0.0350967
1.058,11.2733,-0.0511561,0.0542849,-0.00312881,0.0276061,0.0693648
1.059,11.2733,-0.0332174,0.0937499,-0.0605324,0.0997224,0.0598324
1.059,11.3393,-0.0179364,0.0865744,-0.068638,0.103707,0.0421057
1.06,11.3613,-0.039197,0.0937499,-0.0545529,0.0942164,0.0667713
1.06,11.3613,-0.0332174,0.0542849,-0.0210674,0.045001,0.049568
1.061,11.3393,-0.00199095,0.0746153,-0.0726244,0.101937,0.0213198
1.061,11.3832,-0.0332174,0.0255831,0.00763438,0.00520005,0.042312
1.062,11.3613,-0.0524848,0.0255831,0.0269018,-0.0122608,0.0631073
1.062,11.3832,-0.0225871,0.111688,-0.0891013,0.13501,0.0519208
1.063,11.4711,-0.039197,0.0351503,0.00404665,0.0133146,0.0510984
1.063,11.4711,-0.0471697,0.0937499,-0.0465802,0.0876764,0.0739033
1.064,11.4711,-0.522211,0.116472,0.405739,-0.304592,0.598429
