time, angle [deg], U Currrent [A], V Current [A], W Current [A] , Id[A], Iq[A]
0.911,107.723,0.444481,0.303034,-0.747515,0.869512,0.303514
0.911,107.723,-0.129554,-0.145432,0.274986,-0.298792,-0.155807
0.912,107.789,-0.182706,-0.476699,0.659405,-0.636767,-0.538484
0.913,107.701,0.242506,0.857936,-1.10044,1.02165,0.980853
0.914,107.767,-0.353455,-0.862977,1.21643,-1.18477,-0.972469
0.915,107.767,0.285691,0.170288,-0.455979,0.536502,0.172333
0.915,107.811,-0.0551424,0.116472,-0.0613297,0.0148489,0.141941
0.916,107.723,-0.288345,-0.806769,1.09511,-1.04578,-0.916316
0.917,107.723,0.453783,0.307818,-0.7616,0.884793,0.312806
0.918,107.723,-0.0332174,0.704859,-0.671642,0.51367,0.827754
0.919,107.701,-0.0551424,0.438172,-0.383029,0.267885,0.518879
0.92,107.701,-0.13952,-0.224362,0.363882,-0.373187,-0.251892
0.921,107.679,-0.362757,-0.556824,0.919581,-0.951118,-0.616031
0.922,107.613,-0.280372,-0.845038,1.12541,-1.05446,-0.97333
0.923,107.701,-0.0292311,-0.785243,0.814474,-0.653323,-0.924121
0.924,107.635,0.136867,-0.555629,0.418761,-0.239876,-0.666644
0.925,107.635,0.465742,0.078203,-0.543945,0.71813,0.0526875
0.925,107.613,0.237191,0.189423,-0.426613,0.48193,0.205947
0.927,107.635,-0.315585,-0.878524,1.19411,-1.13297,-1.01288
0.928,107.569,-0.219912,-0.538886,0.758798,-0.725481,-0.623066
0.928,107.569,0.362097,0.801728,-1.16382,1.13113,0.921362
0.929,107.679,-0.265091,-0.456368,0.721459,-0.725754,-0.519901
0.93,107.657,0.136867,0.0925539,-0.229421,0.264556,0.0990038
0.931,107.613,-0.0119568,0.0758112,-0.0638544,0.0426974,0.0903619
0.932,107.679,-0.268413,-0.854606,1.12302,-1.04238,-0.988439
0.933,107.679,0.354124,0.782593,-1.13672,1.11468,0.887401
0.933,107.591,-0.188021,-0.279374,0.467395,-0.482335,-0.31498
0.934,107.635,-0.0119568,-0.0318206,0.0437774,-0.0416815,-0.0361956
0.935,107.701,0.196663,0.0722235,-0.268886,0.334278,0.0667127
0.936,107.679,-0.47969,-1.07346,1.55315,-1.52369,-1.21369
0.937,107.723,0.259116,-0.97898,0.719865,-0.406754,-1.17401
0.937,107.701,-0.0677659,0.226496,-0.15873,0.0830768,0.272371
0.938,107.723,-0.309605,-0.805573,1.11518,-1.07971,-0.912786
0.939,107.701,0.247821,0.594836,-0.842657,0.818941,0.674278
0.94,107.679,-0.342825,-0.738603,1.08143,-1.06416,-0.836722
0.94,107.657,0.322233,0.686921,-1.00915,0.994495,0.769825
0.941,107.767,-0.304954,-0.7685,1.07345,-1.03421,-0.875383
0.942,107.701,0.372727,0.82445,-1.19718,1.17382,0.934895
0.943,107.701,-0.458429,-0.939515,1.39794,-1.38517,-1.06597
0.944,107.701,0.386015,0.954804,-1.34082,1.29791,1.08346
0.944,107.745,-0.435175,-0.835471,1.27065,-1.2706,-0.935235
0.945,107.701,0.433851,0.486008,-0.919859,0.994135,0.528617
0.946,107.723,-0.214597,-0.500617,0.715214,-0.696207,-0.568766
0.947,107.745,0.263766,0.152349,-0.416116,0.492348,0.153392
0.947,107.701,-0.11826,-0.279374,0.397633,-0.387262,-0.31858
0.948,107.657,0.0730855,0.0363462,-0.109432,0.1316,0.0359696
0.949,107.679,-0.11826,-1.03638,1.15464,-0.984491,-1.20501
0.949,107.701,-0.0119568,-0.290137,0.302094,-0.244856,-0.340042
0.95,107.613,0.233204,-0.078461,-0.154743,0.268048,-0.112411
0.951,107.657,0.378707,0.715622,-1.09433,1.0924,0.812257
0.951,107.657,0.089031,0.380768,-0.469799,0.424837,0.439472
0.952,107.657,-0.395312,0.0734194,0.321892,-0.501138,0.118898
0.952,107.701,-0.416572,-0.30688,0.723452,-0.829859,-0.320038
0.953,107.679,-0.150151,-0.146628,0.296778,-0.32625,-0.16026
0.953,107.679,0.124908,-0.154999,0.030091,0.0549933,-0.193372
0.954,107.613,0.348809,0.226496,-0.575305,0.670207,0.234022
0.955,107.613,0.148162,0.954804,-1.10297,0.953377,1.1141
0.955,107.591,-0.333523,0.141586,0.191937,-0.361505,0.19349
0.956,107.657,-0.33153,0.169092,0.162438,-0.334362,0.230417
0.956,107.613,-0.198651,-0.825904,1.02456,-0.92418,-0.957698
0.957,107.591,-0.0604576,-0.968217,1.02867,-0.836967,-1.13738
0.957,107.657,0.19467,-0.137061,-0.057609,0.166533,-0.179631
0.958,107.635,0.412591,0.503947,-0.916537,0.973732,0.56221
0.959,107.657,0.210615,0.242043,-0.452657,0.488117,0.266405
0.959,107.635,-0.304954,-0.632167,0.937121,-0.929003,-0.712588
0.96,107.657,-0.182042,-0.709901,0.891942,-0.812518,-0.815671
0.96,107.635,-0.0119568,-0.236321,0.248278,-0.203311,-0.276219
0.961,107.679,0.412591,0.159525,-0.572115,0.707989,0.14747
0.962,107.657,0.168094,1.04091,-1.209,1.05513,1.21119
0.962,107.635,-0.251138,0.152349,0.0987891,-0.234689,0.202389
0.963,107.679,-0.352791,-0.0605224,0.413313,-0.545303,-0.0414262
0.963,107.701,-0.160781,-0.848626,1.00941,-0.893721,-0.982946
0.964,107.635,0.2053,0.958392,-1.16369,1.04577,1.10509
0.965,107.723,0.200649,-0.501813,0.301164,-0.114427,-0.608015
0.965,107.679,-0.123575,-0.615424,0.738999,-0.656058,-0.713951
0.966,107.745,-0.0644439,-0.730231,0.794675,-0.671586,-0.847273
0.966,107.657,-0.439826,-0.672828,1.11265,-1.14532,-0.756562
0.967,107.723,-0.131548,-0.767304,0.898852,-0.79808,-0.881513
0.967,107.679,-0.0445121,-0.232733,0.277245,-0.247854,-0.267544
0.968,107.745,0.287685,0.261177,-0.548862,0.611201,0.280461
0.969,107.723,0.114942,-0.293725,0.178782,-0.0695533,-0.355825
0.969,107.679,0.290342,-0.174134,-0.116208,0.272272,-0.232365
0.97,107.679,0.242506,0.159525,-0.402031,0.468012,0.163863
0.971,107.723,0.369405,0.66659,-1.036,1.0471,0.746779
0.971,107.679,-0.33153,-0.078461,0.409991,-0.529334,-0.0629807
0.972,107.613,-0.0498273,-0.22795,0.277777,-0.251546,-0.262071
0.973,107.701,0.3807,1.05048,-1.43118,1.35621,1.19992
0.973,107.679,-0.371394,-0.709901,1.08129,-1.08193,-0.800329
0.974,107.701,-0.0119568,1.05048,-1.03852,0.811883,1.23411
0.975,107.701,0.104976,0.112884,-0.217861,0.236511,0.123647
0.975,107.657,-0.229878,-0.993331,1.22321,-1.10494,-1.14372
0.976,107.657,0.272404,0.226496,-0.498899,0.561736,0.242605
0.977,107.679,-0.0312243,0.0829867,-0.0517624,0.021146,0.100469
0.977,107.701,-0.161445,-0.959846,1.12129,-0.976059,-1.11366
0.978,107.701,0.3807,0.8974,-1.2781,1.24513,1.01993
0.979,107.613,-0.267748,-0.078461,0.346209,-0.439494,-0.0662848
0.979,107.679,-0.0551424,-0.7685,0.823643,-0.676851,-0.902161
0.98,107.657,0.348809,0.303034,-0.651843,0.731216,0.322055
0.981,107.613,0.195998,0.915339,-1.11134,0.992996,1.0608
0.981,107.701,-0.032553,0.237259,-0.204706,0.139737,0.282364
0.982,107.657,-0.288345,0.0447176,0.243627,-0.371979,0.0782797
0.982,107.679,-0.439826,-0.555629,0.995455,-1.05727,-0.612596
0.983,107.657,-0.113609,-0.709901,0.82351,-0.71371,-0.829955
0.983,107.657,-0.0119568,-0.309271,0.321228,-0.258917,-0.363237
0.984,107.613,0.348809,0.222908,-0.571717,0.668002,0.228011
0.985,107.657,0.245163,0.859131,-1.10429,1.01574,0.992954
0.985,107.657,-0.225227,0.165504,0.0597228,-0.187207,0.215961
0.986,107.657,-0.3209,0.0315626,0.289337,-0.428399,0.0645251
0.986,107.679,-0.304954,-0.693158,0.998112,-0.972897,-0.789409
0.987,107.591,-0.0870333,-0.998115,1.08515,-0.900843,-1.1704
0.987,107.613,-0.0119568,-0.249476,0.261433,-0.21212,-0.292803
0.988,107.657,0.410597,0.723994,-1.13459,1.14614,0.81635
0.989,107.657,0.210615,0.129627,-0.340242,0.398715,0.131845
0.989,107.701,-0.332194,0.0925539,0.239641,-0.396059,0.139585
0.99,107.635,-0.442484,0.0925539,0.34993,-0.552886,0.145349
0.99,107.701,-0.437833,0.286291,0.151542,-0.393911,0.376111
0.991,107.635,-0.310934,0.154741,0.156193,-0.318318,0.209032
0.991,107.657,-0.0923485,0.188227,-0.0958782,0.0163493,0.229824
0.992,107.635,-0.360763,0.111688,0.249075,-0.422218,0.162464
0.992,107.701,-0.248481,0.958392,-0.709911,0.405517,1.14882
0.993,107.657,0.221245,0.723994,-0.945239,0.87888,0.835521
0.993,107.635,-0.118924,0.159525,-0.0406006,-0.0430055,0.198469
0.994,107.701,-0.403285,-0.078461,0.481746,-0.63061,-0.0566087
0.994,107.723,0.412591,-0.0975955,-0.314995,0.505551,-0.152957
0.995,107.701,0.457769,-0.0963996,-0.36137,0.570246,-0.155734
0.995,107.679,0.158128,0.341303,-0.499431,0.489251,0.389303
0.996,107.635,-0.415908,0.110493,0.305415,-0.500549,0.167086
0.997,107.657,-0.304954,-0.776872,1.08183,-1.04317,-0.882429
0.997,107.701,-0.33153,-0.614228,0.945758,-0.944894,-0.691526
0.998,107.657,-0.0551424,-0.886895,0.942038,-0.777501,-1.0398
0.999,107.701,0.311603,0.111688,-0.423291,0.527489,0.102474
0.999,107.679,0.0943461,0.237259,-0.331605,0.320296,0.270238
1,107.591,-0.29366,-0.500617,0.794276,-0.807779,-0.561446
1,107.679,-0.0757386,-0.767304,0.843043,-0.709811,-0.8952
1.001,107.701,0.261773,-0.337973,0.0761999,0.102705,-0.421354
1.002,107.635,0.200649,0.837605,-1.03825,0.943913,0.963765
1.002,107.723,-0.395312,0.0542849,0.341027,-0.514374,0.103197
1.003,107.701,-0.184699,-0.980176,1.16488,-1.02779,-1.13817
1.003,107.701,0.0777363,-0.11673,0.0389938,0.0175882,-0.144499
1.004,107.701,0.327548,0.801728,-1.12928,1.08729,0.918212
1.005,107.701,-0.0498273,-0.461152,0.510979,-0.432677,-0.537619
1.005,107.657,-0.439826,-0.567588,1.00741,-1.06667,-0.623792
1.006,107.679,-0.0445121,0.690508,-0.645996,0.48196,0.814745
1.007,107.679,-0.31492,0.993073,-0.678153,0.33271,1.19773
1.007,107.657,-0.351462,0.169092,0.18237,-0.362485,0.232338
1.008,107.723,-0.246488,0.141586,0.104902,-0.236074,0.189937
1.008,107.723,-0.442484,-0.633363,1.07585,-1.11831,-0.709766
1.009,107.701,-0.0551424,-0.383418,0.43856,-0.382674,-0.442657
1.01,107.679,0.242506,0.379572,-0.622078,0.637043,0.429
1.01,107.635,0.146833,0.781397,-0.928231,0.818778,0.90739
1.011,107.701,-0.0651083,0.189423,-0.124314,0.0557351,0.228602
1.011,107.701,-0.336181,0.294663,0.0415183,-0.244897,0.376288
1.012,107.679,-0.117595,-0.30688,0.424475,-0.406146,-0.351039
1.012,107.701,-0.0332174,-0.546061,0.579279,-0.474241,-0.640271
1.013,107.701,-0.140185,-0.192072,0.332257,-0.348752,-0.212863
1.013,107.613,-0.113609,-0.491049,0.604659,-0.547698,-0.565399
1.014,107.701,-0.33153,-0.078461,0.409991,-0.529824,-0.0587153
1.014,107.657,-0.144836,-0.842647,0.987482,-0.871756,-0.977392
1.015,107.635,-0.11826,-0.615424,0.733684,-0.648556,-0.712679
1.015,107.657,-0.0338818,-0.730231,0.764113,-0.612389,-0.860463
1.016,107.679,-0.33153,-0.540082,0.871612,-0.892232,-0.604343
1.016,107.701,-0.161445,-0.7685,0.929946,-0.834081,-0.886435
1.017,107.613,-0.0996568,-0.145432,0.245089,-0.254475,-0.162458
1.018,107.701,0.306952,0.299446,-0.606398,0.666714,0.327259
1.018,107.613,0.23254,0.792161,-1.0247,0.94817,0.912457
1.019,107.613,0.104976,0.359242,-0.464218,0.427086,0.416137
1.019,107.657,-0.395312,0.111688,0.283623,-0.469641,0.16919
1.02,107.635,-0.374051,-0.469523,0.843574,-0.895401,-0.522249
1.02,107.613,-0.149486,-0.848626,0.998112,-0.877782,-0.983992
1.021,107.657,-0.0285667,-0.462348,0.490914,-0.400704,-0.543153
1.021,107.679,0.126901,-0.0892242,-0.0376772,0.109906,-0.11578
1.022,107.657,0.429865,-0.0832446,-0.34662,0.540457,-0.142037
1.022,107.679,0.110292,-0.995723,0.885431,-0.626775,-1.181
1.023,107.701,-0.140185,-0.729035,0.86922,-0.768415,-0.846302
1.023,107.657,-0.0239159,-0.384614,0.40853,-0.333549,-0.45182
1.024,107.723,0.190019,-0.078461,-0.111558,0.206792,-0.109295
1.025,107.679,0.413919,0.226496,-0.640415,0.760854,0.232082
1.025,107.701,0.178724,0.934474,-1.1132,0.98359,1.08487
1.026,107.701,-0.00797049,0.209753,-0.201783,0.152907,0.246957
1.026,107.657,-0.267748,0.0447176,0.223031,-0.342909,0.0764507
1.027,107.701,-0.429196,-0.672828,1.10202,-1.13031,-0.757466
1.027,107.679,-0.1455,-0.919185,1.06468,-0.924731,-1.06981
1.028,107.679,0.125573,-0.157391,0.0318184,0.0545867,-0.196546
1.029,107.657,0.285027,0.141586,-0.426613,0.513854,0.13871
1.03,107.679,-0.352791,0.0698317,0.282959,-0.442356,0.117152
1.03,107.657,-0.395312,-0.605857,1.00117,-1.03392,-0.675777
1.031,107.745,-0.177391,-0.922773,1.10016,-0.978289,-1.06597
1.031,107.635,-0.0219227,-0.451585,0.473507,-0.3872,-0.527915
1.032,107.679,0.169423,-0.0880283,-0.0813943,0.169915,-0.118736
1.033,107.701,0.322897,-0.146628,-0.17627,0.338809,-0.205041
1.033,107.679,-0.437169,-0.846234,1.2834,-1.28187,-0.954543
1.034,107.701,-0.0976636,-0.403748,0.501412,-0.456325,-0.46447
1.034,107.701,-0.415908,0.0542849,0.361623,-0.543988,0.1038
1.035,107.657,-0.438497,0.0734194,0.365078,-0.561446,0.125422
1.035,107.701,-0.34216,0.149958,0.192203,-0.365016,0.208004
1.036,107.701,-0.144836,-0.342757,0.487592,-0.473719,-0.392148
1.036,107.701,-0.0119568,-0.250672,0.262629,-0.213056,-0.294211
1.037,107.657,0.179388,0.963175,-1.14256,1.00999,1.11591
1.038,107.701,-0.0438477,0.8974,-0.853553,0.646121,1.05751
1.038,107.679,-0.0332174,0.87707,-0.843853,0.639526,1.03607
1.039,107.701,-0.0644439,-0.835471,0.899915,-0.747436,-0.976398
1.039,107.679,-0.246488,-0.806769,1.05326,-0.986736,-0.920509
1.04,107.701,-0.076403,-0.922773,0.999176,-0.835802,-1.0757
1.04,107.679,0.0325575,-0.194464,0.161907,-0.106861,-0.23167
1.041,107.701,0.3807,0.0590685,-0.439768,0.583556,0.0342045
1.042,107.657,0.241841,0.838801,-1.08064,0.9978,0.96657
1.042,107.745,0.0930173,0.416645,-0.509663,0.458654,0.481288
1.043,107.635,-0.347476,0.111688,0.235787,-0.402588,0.163499
1.043,107.657,-0.432518,-0.672828,1.10535,-1.13703,-0.754133
1.044,107.613,-0.0870333,-0.556824,0.643858,-0.562093,-0.649667
1.044,107.701,0.162779,-0.7685,0.605722,-0.37416,-0.918691
1.045,107.657,-0.129554,-0.998115,1.12767,-0.963998,-1.16679
1.045,107.701,-0.0119568,-0.232733,0.24469,-0.198283,-0.273614
1.046,107.657,0.296986,-0.204031,-0.0929547,0.259494,-0.267403
1.047,107.635,0.24317,0.720406,-0.963576,0.904794,0.829424
1.047,107.657,0.0983325,0.30423,-0.402562,0.375944,0.348615
1.048,107.657,-0.395312,0.0925539,0.302758,-0.484737,0.146731
1.048,107.613,-0.416572,-0.174134,0.590706,-0.72424,-0.168124
1.049,107.679,0.189354,0.151153,-0.340508,0.385986,0.160197
1.049,107.657,0.275061,-0.078461,-0.1966,0.326823,-0.117724
1.05,107.657,-0.13487,0.187031,-0.0521611,-0.0433609,0.232403
1.051,107.657,-0.289009,0.0746153,0.214394,-0.349212,0.111678
1.051,107.745,-0.250474,-0.835471,1.08595,-1.00738,-0.961881
1.052,107.657,-0.076403,-0.998115,1.07452,-0.885837,-1.16892
1.052,107.657,0.0777363,-0.174134,0.0963974,-0.0276993,-0.211874
1.053,107.657,0.338179,0.111688,-0.449867,0.564169,0.104561
1.054,107.635,0.22656,0.704859,-0.93142,0.867044,0.814821
1.054,107.701,0.0724211,0.24563,-0.318051,0.294451,0.282903
1.055,107.635,-0.437833,0.0315626,0.40627,-0.59306,0.0776515
1.055,107.591,-0.352126,-0.731427,1.08355,-1.06943,-0.824544
1.056,107.613,-0.0870333,-0.862977,0.95001,-0.798221,-1.0088
1.056,107.635,-0.0119568,-0.309271,0.321228,-0.257941,-0.363931
1.057,107.635,0.284363,-0.078461,-0.205902,0.340266,-0.11676
1.058,107.613,0.455776,0.436976,-0.892752,0.984,0.476895
1.058,107.635,0.114942,0.93567,-1.05061,0.885679,1.09673
1.059,107.613,-0.261769,0.151153,0.110615,-0.251171,0.201293
1.059,107.613,-0.31492,-0.0401919,0.355112,-0.47594,-0.0232103
1.06,107.613,0.263766,-0.078461,-0.185305,0.310881,-0.115844
1.061,107.569,0.210615,-0.0593265,-0.151288,0.251542,-0.0865621
1.062,107.591,0.370069,0.379572,-0.749641,0.816021,0.423021
1.062,107.613,0.114942,0.964371,-1.07931,0.904823,1.13553
1.063,107.657,-0.137527,0.19301,-0.0554831,-0.0456261,0.23933
1.063,107.525,-0.307612,0.0160158,0.291596,-0.42243,0.0382503
1.064,107.547,-0.15613,-0.553237,0.709367,-0.649904,-0.641307
1.064,107.503,-0.035875,-0.653693,0.689568,-0.547716,-0.775774
1.065,107.503,-0.0225871,-0.845038,0.867626,-0.67713,-1.00443
1.066,107.503,-0.395312,0.0554808,0.339831,-0.516329,0.0907698
1.066,107.547,0.0039886,-0.920381,0.916392,-0.697114,-1.09587
1.067,107.437,0.394652,-0.117926,-0.276726,0.468797,-0.16519
1.067,107.415,0.445146,-0.102379,-0.342767,0.551478,-0.148315
1.068,107.459,0.190019,0.209753,-0.399772,0.428589,0.237134
1.069,107.437,0.378707,-0.137061,-0.241646,0.431838,-0.183538
1.069,107.459,0.349473,-0.214795,-0.134679,0.33192,-0.276107
1.069,107.459,0.316918,-0.078461,-0.238457,0.388998,-0.110162
1.07,107.459,0.255794,0.885441,-1.14124,1.02623,1.0482
1.071,107.437,-0.333523,0.398707,-0.0651833,-0.166729,0.496644
1.071,107.437,-0.31027,0.657023,-0.346753,0.0568892,0.803086
1.072,107.437,0.082387,0.758675,-0.841062,0.688413,0.906927
1.072,107.437,-0.312263,0.065048,0.247215,-0.391719,0.0959552
1.073,107.481,-0.0717523,-0.864173,0.935925,-0.752922,-1.03005
1.073,107.437,0.0039886,-0.862977,0.858989,-0.644987,-1.03103
1.074,107.503,-0.0119568,-0.233929,0.245886,-0.193263,-0.279241
1.074,107.459,0.332863,-0.078461,-0.254402,0.410626,-0.114284
1.075,107.481,0.44581,0.532648,-0.978459,1.03322,0.615702
1.076,107.503,0.0943461,0.151153,-0.2455,0.248225,0.174365
1.076,107.503,-0.31027,0.0363462,0.273923,-0.410726,0.0615554
1.077,107.525,-0.362757,-0.00192284,0.364679,-0.514032,0.0189133
1.077,107.503,-0.0770674,-0.709901,0.786968,-0.644123,-0.845177
1.078,107.481,-0.0119568,-0.542474,0.55443,-0.429359,-0.649552
1.078,107.503,0.019934,-0.461152,0.441218,-0.320989,-0.551994
1.079,107.503,-0.00797049,-0.279374,0.287344,-0.222787,-0.333236
1.079,107.547,0.184039,-0.154999,-0.0290401,0.143218,-0.196665
1.08,107.503,0.444481,-0.223166,-0.221316,0.4583,-0.295013
1.081,107.459,0.2053,0.896205,-1.1015,0.971479,1.05588
1.081,107.503,-0.161445,-0.720664,0.882109,-0.778326,-0.8472
1.082,107.481,-0.0285667,-0.730231,0.758798,-0.595586,-0.868968
1.082,107.547,-0.180048,0.0172117,0.162837,-0.241293,0.0317339
1.083,107.459,-0.129554,-0.00311875,0.132673,-0.185411,0.0043475
1.083,107.437,-0.362092,0.0746153,0.287477,-0.455144,0.110296
1.084,107.437,-0.0551424,-1.03638,1.09153,-0.862602,-1.2347
1.084,107.481,-0.00199095,-0.170546,0.172537,-0.130845,-0.2043
1.085,107.437,0.476372,-0.147824,-0.328549,0.562821,-0.196871
1.086,107.415,0.1176,0.169092,-0.286692,0.292614,0.197462
1.086,107.393,-0.182706,-0.633363,0.816069,-0.729655,-0.753725
1.087,107.415,-0.0119568,-0.786439,0.798396,-0.599683,-0.943575
1.087,107.393,0.233204,-0.078461,-0.154743,0.270969,-0.105175
1.088,107.372,0.0830514,0.945237,-1.02829,0.81481,1.13747
1.089,107.328,-0.347476,-0.078461,0.425937,-0.548687,-0.0852058
1.089,107.372,-0.076403,-0.805573,0.881976,-0.702368,-0.978541
1.09,107.306,0.0305643,-0.290137,0.259573,-0.169909,-0.3516
1.091,107.306,0.318247,0.494379,-0.812626,0.808348,0.593824
1.091,107.262,-0.0332174,0.00644852,0.0267689,-0.0422977,0.00851231
1.092,107.218,-0.192672,0.0734194,0.119252,-0.219236,0.0936986
1.092,107.218,0.00863935,-0.202836,0.194196,-0.134136,-0.246853
1.093,107.24,0.190683,-0.614228,0.423545,-0.165474,-0.750274
1.094,107.24,0.126901,0.652239,-0.779141,0.650068,0.791196
1.094,107.174,0.0518249,0.820862,-0.872687,0.665569,0.997548
1.095,107.24,0.114942,0.686921,-0.801863,0.653695,0.837101
1.095,107.152,-0.032553,0.934474,-0.901921,0.609825,1.14712
1.096,107.174,-0.267084,0.0363462,0.230738,-0.351965,0.0430058
1.096,107.152,0.223903,-0.34754,0.123638,0.0692934,-0.425913
1.097,107.086,0.176731,-0.00311875,-0.173612,0.247726,-0.00408815
1.098,107.064,0.136203,0.0698317,-0.206035,0.24163,0.0865624
1.098,107.086,-0.435175,-0.68957,1.12475,-1.0994,-0.846313
1.099,107.13,0.125573,-0.078461,-0.0471116,0.123028,-0.0949113
1.1,107.042,0.158128,0.0734194,-0.231547,0.274908,0.0918385
1.1,107.02,-0.411257,-0.786439,1.1977,-1.12835,-0.974127
1.101,107.086,0.00797496,-0.174134,0.166159,-0.109213,-0.214633
1.102,106.998,0.457769,0.820862,-1.27863,1.21258,1.02368
1.102,106.998,-0.304954,-0.00311875,0.308073,-0.43334,-0.0114954
1.103,106.976,0.204635,-0.078461,-0.126174,0.235583,-0.0919372
1.104,106.998,0.308945,0.379572,-0.688517,0.694397,0.481032
1.104,106.954,0.0305643,0.0363462,-0.0669106,0.0681261,0.0457285
1.105,106.932,-0.192672,0.0255831,0.167089,-0.255044,0.0254538
1.105,106.976,0.019934,-0.189681,0.169746,-0.100544,-0.234693
1.106,106.91,0.370069,0.792161,-1.16223,1.05546,1.00062
1.107,106.954,-0.34216,0.0160158,0.326145,-0.472911,0.0074349
1.107,106.932,-0.0631151,-0.730231,0.793346,-0.575024,-0.914313
1.108,106.91,0.280376,0.236063,-0.516439,0.552507,0.309487
1.109,106.866,-0.289009,-0.690766,0.979775,-0.863332,-0.882827
1.109,106.91,0.0192696,-0.232733,0.213464,-0.1276,-0.289519
1.11,106.91,0.318247,0.896205,-1.21445,1.04605,1.13924
1.111,106.91,-0.352791,-0.0748733,0.427664,-0.547232,-0.116191
1.111,106.866,-0.0126212,-0.462348,0.474969,-0.325435,-0.577592
1.112,106.8,0.290342,0.379572,-0.669914,0.657623,0.494662
1.113,106.844,-0.265091,0.188227,0.0768641,-0.251827,0.21953
1.113,106.756,-0.437169,0.00166488,0.435504,-0.61648,-0.0271044
1.114,106.8,-0.352791,-0.0605224,0.413313,-0.538397,-0.095291
1.114,106.822,-0.0126212,-0.690766,0.703387,-0.472761,-0.865199
1.115,106.822,0.213273,-0.078461,-0.134812,0.250169,-0.0850359
1.116,106.8,0.210615,0.954804,-1.16542,0.926442,1.20661
1.116,106.866,-0.357441,0.0124281,0.345013,-0.496875,-0.00558478
1.117,106.756,-0.201309,0.0363462,0.164963,-0.260445,0.0343338
1.117,106.844,-0.140185,-0.00192284,0.142108,-0.199308,-0.0107088
1.118,106.8,-0.020594,-0.835471,0.856065,-0.573699,-1.04984
1.118,106.734,0.201313,-0.078461,-0.122852,0.233042,-0.0864152
1.119,106.778,0.176731,0.222908,-0.399639,0.396546,0.288763
1.12,106.8,-0.299639,-0.806769,1.10641,-0.960248,-1.02114
1.12,106.866,-0.00996367,-0.34754,0.357504,-0.244132,-0.434848
1.121,106.8,0.348809,0.294663,-0.643471,0.686971,0.388099
1.122,106.844,0.0518249,0.0734194,-0.125244,0.121842,0.0944296
1.122,106.8,-0.362757,-0.00192284,0.364679,-0.513946,-0.0211257
1.123,106.888,-0.0445121,-0.805573,0.850086,-0.598855,-1.00745
1.123,106.932,0.169423,-0.529319,0.359896,-0.11619,-0.651849
1.124,106.866,0.274397,0.839997,-1.11439,0.963651,1.05374
1.125,106.932,0.0724211,0.066244,-0.138665,0.147348,0.0845549
1.125,106.954,-0.372722,0.0363462,0.336376,-0.502212,0.0342803
1.126,107.02,-0.0551424,-1.07346,1.1286,-0.820745,-1.32494
1.126,106.998,0.0259136,-0.154999,0.129086,-0.0700933,-0.19072
1.127,107.086,-0.330866,0.0554808,0.275385,-0.42949,0.0626547
1.128,107.108,-0.251138,0.0315626,0.219576,-0.333008,0.0372293
1.128,107.13,-0.437169,-0.596289,1.03346,-1.04652,-0.723577
1.129,107.196,-0.0166076,-0.495833,0.512441,-0.382864,-0.602804
1.129,107.262,0.23254,-0.078461,-0.154079,0.269746,-0.105868
1.131,107.503,-0.31492,0.0160158,0.298904,-0.432429,0.0421896
1.132,107.525,-0.13952,-0.0114901,0.151011,-0.205881,-0.00390879
1.132,107.569,0.195334,-0.078461,-0.116873,0.213701,-0.110916
1.133,107.723,0.0305643,0.149958,-0.180522,0.163279,0.171755
1.134,107.789,-0.161445,-1.02682,1.18826,-1.06005,-1.16133
1.134,107.877,0.280376,0.256393,-0.53677,0.605004,0.25776
1.135,107.987,0.362097,-0.078461,-0.283636,0.443514,-0.147342
1.136,108.163,-0.298975,-0.0605224,0.359497,-0.471353,-0.00683422
1.137,108.272,-0.0976636,-0.461152,0.558815,-0.542777,-0.489762
1.137,108.338,0.317582,0.264765,-0.582347,0.679177,0.220919
1.138,108.492,0.104976,0.169092,-0.274069,0.299234,0.158697
1.139,108.602,-0.310934,-0.575959,0.886893,-0.963012,-0.541443
1.139,108.69,-0.00199095,-0.725448,0.727439,-0.677697,-0.772122
1.14,108.866,0.327548,-0.231537,-0.0960109,0.233639,-0.339895
1.14,108.91,0.0564757,-0.078461,0.0219853,0.00244113,-0.0991174
1.141,109.064,0.247821,0.091358,-0.339179,0.429712,0.00769878
1.142,109.13,-0.395312,0.0542849,0.341027,-0.488404,0.192299
1.142,109.283,-0.352791,0.226496,0.126295,-0.253616,0.358275
1.143,109.459,-0.384017,-0.55802,0.942038,-1.09225,-0.3915
1.143,109.569,-0.0551424,-0.862977,0.91812,-0.966906,-0.809819
1.144,109.635,0.0305643,-0.250672,0.220108,-0.225276,-0.247929
1.145,109.811,0.322897,0.039934,-0.362831,0.473817,-0.11275
1.145,109.965,0.162779,0.458502,-0.621281,0.714294,0.329639
1.146,110.118,-0.352791,0.0363462,0.316444,-0.422447,0.218983
1.146,110.272,-0.161445,0.0554808,0.105965,-0.147913,0.136385
1.147,110.448,0.00996814,0.256393,-0.266362,0.306993,0.206254
1.148,110.668,0.389337,0.154741,-0.544078,0.678023,-0.108785
1.148,110.888,0.208622,0.767046,-0.975668,1.17003,0.463523
1.149,111.041,-0.179384,0.111688,0.0676955,-0.0881974,0.203609
1.149,111.261,-0.307612,0.0937499,0.213862,-0.263916,0.282664
